temp_avg;temp_max;temp_min;precipitation;humidity;wind;pressure;date
17,6;28;10;;63;3;;24.08.2016
19,5;28,5;10;;48;2;;25.08.2016
21,2;31;12,5;;63;7;;26.08.2016
19,5;29;17;;81;6;;27.08.2016
18,5;22,6;16;;91;3;;28.08.2016
17,7;24,5;10;;75;3;;29.08.2016
17,8;25;12;;69;4;;30.08.2016
17,9;27;10;;60;3;;31.08.2016
19,7;29,2;10;;34;5;;01.09.2016
21,1;32;12;;56;4;;02.09.2016
21,6;32;13;;56;4;;03.09.2016
19,6;30;17;1;80;6;;04.09.2016
16;24;10;;63;2;;05.09.2016
17;27;10;;50;7;;06.09.2016
17,7;27;10;;63;4;;07.09.2016
16,7;26;9;;42;4;;08.09.2016
19,2;29;10;;66;5;;09.09.2016
17,4;28;16;4,2;93;4;;10.09.2016
17,9;21;15;0,6;95;3;;11.09.2016
19,9;27;14;;78;1;;12.09.2016
19,8;28;13;;86;5;;13.09.2016
19,5;28;13;;85;2;;14.09.2016
20,1;29;12;;41;3;;15.09.2016
19,6;29,5;12;;75;3;;16.09.2016
21;30;15;;65;4;;17.09.2016
19,8;29;13;;69;1;;18.09.2016
17,8;27;13;;67;2;;19.09.2016
15,9;25;9;;63;6;;20.09.2016
16,5;26,5;8;;77;2;;21.09.2016
17,7;25;12;;64;2;;22.09.2016
12,7;23;11;21,3;95;3;;23.09.2016
13,1;15;11;;83;4;;24.09.2016
10,2;15;5;;62;4;;25.09.2016
10,6;14;8;;73;2;;26.09.2016
9,4;13;7;21,3;95;4;;27.09.2016
11,1;15,7;7;6,4;84;5;;28.09.2016
11,9;16,9;8;3,5;60;4;;29.09.2016
10,4;17;5,5;;96;2;;30.09.2016
11,8;14,8;7;;93;2;;01.10.2016
10,5;15;7;;74;3;;02.10.2016
11,1;18;5;;83;7;;03.10.2016
17;21;13;;76;8;;04.10.2016
17,5;23,5;11;;62;8;;05.10.2016
16;22,7;10,1;;51;3;;06.10.2016
15,4;23;8;;74;5;;07.10.2016
15,3;22;13;4,7;95;5;;08.10.2016
11,7;17;12;49,9;95;10;;09.10.2016
4,8;10;3;21,3;96;10;;10.10.2016
5,4;12;-0,5;;78;7;;11.10.2016
6,9;10;5;;85;7;;12.10.2016
5,1;12;0;;96;4;;13.10.2016
7,4;11;4;;87;6;;14.10.2016
7,5;11;5;;94;6;;15.10.2016
7,5;11;5;;95;7;;16.10.2016
7,3;9;5;27,5;95;9;;17.10.2016
4,4;9;2;4,8;95;9;;18.10.2016
3,9;10,5;0,5;;95;8;;19.10.2016
4,3;9;2,5;2;89;4;;20.10.2016
4;6;2,6;;93;9;;21.10.2016
5,1;10;1;;70;10;;22.10.2016
5,5;9;3;;84;8;;23.10.2016
6,9;11;4;0;86;5;;24.10.2016
6,8;9;5;;88;10;;25.10.2016
7;9;6;1,6;91;10;;26.10.2016
6,9;8,5;5,6;16,4;94;5;;27.10.2016
5,8;11;0,6;0,2;96;6;;28.10.2016
8,5;10,5;7;0,4;93;10;;29.10.2016
9,5;13;6,5;1;89;10;;30.10.2016
8;13;6;5;90;4;;31.10.2016
5,5;8;3,5;;79;3;;01.11.2016
3,4;9;-2,5;;77;6;;02.11.2016
7,2;9,5;6;2,2;58;8;;03.11.2016
5,1;8,5;3;1,8;75;13;;04.11.2016
5;6;3;5,6;88;10;;05.11.2016
4,4;7;2;2;89;9;;06.11.2016
6,1;7;3;9,8;93;9;;07.11.2016
3,8;7;3;0;80;14;;08.11.2016
2,4;6;1;;74;5;;09.11.2016
2,6;9;-2;0,4;42;5;;10.11.2016
8,3;10;3,3;19,2;94;5;;11.11.2016
6,4;10;4;10;94;9;;12.11.2016
3,4;5;0,5;1,8;95;3;;13.11.2016
3,4;5;1;8;95;8;;14.11.2016
2;5;0;;85;9;;15.11.2016
2,6;5,6;0,5;;91;3;;16.11.2016
1,1;5,6;-0,5;4,5;93;6;;17.11.2016
-1,8;-1;-2,5;20;94;11;;18.11.2016
-1,1;1;-2,5;;94;7;;19.11.2016
-0,9;3;-3;;93;4;;20.11.2016
-0,3;2;-3;0,5;84;7;;21.11.2016
2;4,5;1;;85;6;;22.11.2016
4;11;0;;90;7;;23.11.2016
5,8;11;2,6;;68;6;;24.11.2016
6;11;2,6;;88;5;;25.11.2016
4,5;8,4;3,5;;93;9;;26.11.2016
3,1;5;2;;93;10;;27.11.2016
2,5;4;1;;93;9;;28.11.2016
2,4;4;0;;95;6;;29.11.2016
3;4;1;0,4;94;3;;30.11.2016
0;2;-1,5;;90;3;;01.12.2016
4,5;7;-0,3;0,4;87;9;;02.12.2016
-0,6;5;-2;1,3;91;11;;03.12.2016
-2,4;0;-5;1,2;82;13;;04.12.2016
-1,8;2;-7;4;94;9;;05.12.2016
0,6;2;-1;12;94;9;;06.12.2016
0,7;2;-1;23,5;95;5;;07.12.2016
-0,5;1;-2;2,5;79;7;;08.12.2016
-1,7;0;-2,6;2;92;6;;09.12.2016
-3,6;2;-8;;81;5;;10.12.2016
-3;-1;-9;2,2;91;10;;11.12.2016
-0,1;0;-3;0,2;93;6;;12.12.2016
0,5;4;-11;;84;10;;13.12.2016
3,6;4;2;4,4;88;10;;14.12.2016
5;7,3;3;12,1;86;7;;15.12.2016
5,5;7;4,5;6;94;6;;16.12.2016
1,9;6;-2;0,2;93;8;;17.12.2016
-5,1;-2;-7;1;81;3;;18.12.2016
-2,4;0;-7;2,5;77;7;;19.12.2016
0,5;1;-2;0,5;94;5;;20.12.2016
-3,3;-1;-8;0;94;2;;21.12.2016
-4,9;-1;-7;;75;3;;22.12.2016
-4;-1;-9,7;0,4;92;5;;23.12.2016
-0,6;1;-3;0,2;93;9;;24.12.2016
0,6;1;-0,5;0,2;93;8;;25.12.2016
-0,8;1;-2;;94;6;;26.12.2016
-4,1;0;-8;;94;1;;27.12.2016
-4,2;-0,5;-9;;91;7;;28.12.2016
-0,7;1;-2;;91;4;;29.12.2016
-0,3;1;-2,5;8;91;5;;30.12.2016
2,5;4;0;5,5;95;4;;31.12.2016
3,5;4;2;4;78;15;;01.01.2017
1,1;3;-0,5;0,5;93;14;;02.01.2017
-0,9;0;-2;0,5;81;6;;03.01.2017
-1,9;0;-3;;85;3;;04.01.2017
-3,5;1,1;-9;;80;4;;05.01.2017
-3;1,8;-8;;58;4;;06.01.2017
-4,6;2;-11;0,2;66;5;;07.01.2017
-1,4;1;-2;0,9;83;6;;08.01.2017
-0,3;1;-1;3,8;86;10;;09.01.2017
-4,1;-2,3;-10;2,3;85;8;;10.01.2017
-15,1;-15,4;-17;;75;8;;11.01.2017
-19,4;-15,4;-22,1;;81;5;;12.01.2017
-15,8;-10,6;-20,5;2;75;6;;13.01.2017
-8,4;-9;-12,5;2;89;4;;14.01.2017
-12,5;-6;-18;;84;7;;15.01.2017
-14,8;-6;-23;;89;3;;16.01.2017
-7;-2;-19;4,5;89;7;;17.01.2017
-1,1;3;-7;1;80;11;;18.01.2017
-0,1;2;-1;12,4;94;3;;19.01.2017
-2,2;0,2;-5;1,8;94;3;;20.01.2017
-3,3;2;-4;0,2;92;3;;21.01.2017
-7,3;-2;-12;;93;4;;22.01.2017
-4,9;-3;-6;;93;5;;23.01.2017
-6,1;-4;-8;;90;5;;24.01.2017
-5,3;-2;-10;;86;5;;25.01.2017
-0,8;0,1;-2;0,5;96;5;;26.01.2017
0,5;2;-0,1;;95;3;;27.01.2017
-1,6;1;-3;;94;4;;28.01.2017
-5,8;-2;-10;;93;9;;29.01.2017
-3;-1;-6;0;94;7;;30.01.2017
-10,3;-1;-17;;92;3;;31.01.2017
-9,3;-1;-17;;92;5;;01.02.2017
-2,6;1,6;-7,4;;69;3;;02.02.2017
-2,3;-0,5;-3,6;;93;6;;03.02.2017
-2;-1;-3;;93;6;;04.02.2017
-2,9;1;-5;;93;6;;05.02.2017
-0,9;4;-5;;89;3;;06.02.2017
1,1;3;-1;4;92;5;;07.02.2017
1,3;3;0;11,5;95;2;;08.02.2017
-0,7;2;-1,5;;90;2;;09.02.2017
0,6;2;-1,6;6;94;3;;10.02.2017
0,3;2;-2;;95;4;;11.02.2017
-4,1;0;-5;8,2;92;7;;12.02.2017
-8,3;-4;-10;0,5;90;7;;13.02.2017
-6,5;-3;-9;0,2;89;6;;14.02.2017
-7,1;-1;-12;;63;7;;15.02.2017
-9,6;-2;-12,5;;76;5;;16.02.2017
-5,8;-4;-8;;80;8;;17.02.2017
-5,9;-2;-8;;85;3;;18.02.2017
-6;-1;-13;;85;9;;19.02.2017
-1,4;5;-6;;81;6;;20.02.2017
-2,7;6;-9;;92;5;;21.02.2017
0,9;8;-4,5;0,3;77;4;;22.02.2017
0,9;4;0,3;0,2;97;3;;23.02.2017
1,7;6;-0,2;;87;5;;24.02.2017
1,5;7;-3,5;;77;8;;25.02.2017
3;7;0;10;94;12;;26.02.2017
4,4;8;2;5,5;82;11;;27.02.2017
5,6;8;4;0,2;77;11;;28.02.2017
7,8;9;4;;81;14;;01.03.2017
-0,6;7;-2,6;0,4;69;9;;02.03.2017
1,6;7;-5;;64;9;;03.03.2017
6,6;14;2;;56;6;;04.03.2017
9,4;16;3;;62;18;;05.03.2017
8,5;16;5;2,5;68;8;;06.03.2017
5,8;11;0;2,4;77;15;;07.03.2017
4,6;11;3;0,5;82;8;;08.03.2017
6;14;-2,6;;35;7;;09.03.2017
12,3;17;6;;39;11;;10.03.2017
9,1;17;7;;69;13;;11.03.2017
6,7;11,6;2;0,4;68;2;;12.03.2017
6,8;11,6;4,5;0;81;4;;13.03.2017
7,3;12;4;2,6;84;6;;14.03.2017
4,7;9;3;;75;4;;15.03.2017
3,9;6;2,3;1,2;82;3;;16.03.2017
3;5,6;1;0,4;91;7;;17.03.2017
3,8;5;2;0,2;93;3;;18.03.2017
5,3;8;3;;88;3;;19.03.2017
3,4;8;-2;0;78;6;;20.03.2017
3,9;7;1;0,2;75;13;;21.03.2017
3,4;10;-2;;92;6;;22.03.2017
4,3;9;2,2;10,2;87;5;;23.03.2017
3,5;5;1,5;0,2;71;16;;24.03.2017
3,3;8;-1;3;93;5;;25.03.2017
9,3;16;3;;88;9;;26.03.2017
8,6;17;3;;71;8;;27.03.2017
6,6;11;4;1,8;93;7;;28.03.2017
7,4;9;5;0,2;93;9;;29.03.2017
2,9;10,2;-2;0,4;78;6;;30.03.2017
2,7;9;0,5;2;88;10;;31.03.2017
6,8;14;0;0,2;68;13;;01.04.2017
12,1;18;7;;49;13;;02.04.2017
11,3;20;2;0,2;46;17;;03.04.2017
8,4;20;6;;77;10;;04.04.2017
8;19;-0,1;;69;6;;05.04.2017
11,8;21;1,8;;41;4;;06.04.2017
13,9;24;3;;41;8;;07.04.2017
13;23,4;5;;62;2;;08.04.2017
14,9;21;9;;66;9;;09.04.2017
12,8;21;9;1,4;73;5;;10.04.2017
7,1;19;5;9;91;4;;11.04.2017
5,1;9,4;2;;82;3;;12.04.2017
5,5;10,3;-0,7;;67;6;;13.04.2017
7,4;16;-2;;47;2;;14.04.2017
12,4;21;5;;48;3;;15.04.2017
9,5;20;7;0,2;74;3;;16.04.2017
6,7;11;-0,5;;60;3;;17.04.2017
8,9;12;7;3;76;3;;18.04.2017
7,2;11;5;;78;4;;19.04.2017
6,7;12,5;-2;;47;6;;20.04.2017
7,1;12;4;1,9;71;8;;21.04.2017
4,2;12;-4;;43;2;;22.04.2017
6,6;12;1;0,2;42;4;;23.04.2017
7;11;4;;50;4;;24.04.2017
5;9;2;;52;6;;25.04.2017
5,4;10,5;3;4,5;44;6;;26.04.2017
7;10,5;5,9;10;64;7;;27.04.2017
3,3;10,3;-1;9;75;11;;28.04.2017
5,1;10;2;1,6;84;11;;29.04.2017
10;19;0;;47;15;;30.04.2017
14,6;20;8;;59;14;;01.05.2017
12,1;20;9;0,2;74;3;;02.05.2017
13,7;23,3;6,5;1,4;76;6;;03.05.2017
4,5;22;5,6;;79;7;;04.05.2017
6,5;9;4,8;;85;2;;05.05.2017
6,5;9,9;4;1,5;71;5;;06.05.2017
10,3;14,5;6,4;;73;6;;07.05.2017
14,3;22;7;;74;6;;08.05.2017
16,3;23;11,5;31,5;68;6;;09.05.2017
14,4;19;10;0,8;95;3;;10.05.2017
17,6;23,7;12;;49;5;;11.05.2017
14,1;23,7;10;3,2;61;3;;12.05.2017
11,7;15;8,4;0,2;89;5;;13.05.2017
6,2;13;4,5;0,1;68;9;;14.05.2017
5,8;11;0;;49;5;;15.05.2017
11;17;4;;49;9;;16.05.2017
10;17;5;13,5;94;3;;17.05.2017
11,9;13;10;1;94;3;;18.05.2017
13,4;19;9;;71;3;;19.05.2017
13,8;22;6;;54;5;;20.05.2017
15;22;9;1,9;62;2;;21.05.2017
14,5;22;8;;46;3;;22.05.2017
15;23;5;;45;7;;23.05.2017
16,4;25;7;;36;8;;24.05.2017
17,3;25;8;;33;3;;25.05.2017
16,3;24;12,5;18,5;75;8;;26.05.2017
17;23;12;;56;3;;27.05.2017
17;24;11;;61;5;;28.05.2017
15,8;20;13;16;78;3;;29.05.2017
12,6;17;10;3,7;90;7;;30.05.2017
14,3;20;10;3;64;5;;31.05.2017
14;20;9,7;;58;3;;01.06.2017
16;24;5,5;;50;3;;02.06.2017
18,9;28;9;;55;6;;03.06.2017
19;27;13;56,7;62;8;;04.06.2017
20,3;25;16;2,5;77;8;;05.06.2017
17,8;24;12;;48;10;;06.06.2017
15,8;23;8;;48;6;;07.06.2017
15,5;22,5;7;;39;4;;08.06.2017
19,8;27,4;11;;53;3;;09.06.2017
18,5;23;13;;76;5;;10.06.2017
18,9;25;12;1;73;6;;11.06.2017
18,8;23;16;2,2;75;5;;12.06.2017
16,5;21;12;;78;3;;13.06.2017
16,6;24;8;;48;3;;14.06.2017
17,8;24,5;9;;33;3;;15.06.2017
16,5;24,5;12,5;;85;4;;16.06.2017
18,3;25;11,5;1;73;5;;17.06.2017
17,6;24;15;2,5;73;11;;18.06.2017
15,5;19,5;12;0,3;66;10;;19.06.2017
16,6;23;10;;53;3;;20.06.2017
16,2;24;8,5;1;59;7;;21.06.2017
14,3;19;12,8;6,5;83;7;;22.06.2017
18,3;25;11,9;4;72;3;;23.06.2017
20;26;13;;64;4;;24.06.2017
22,3;29;15;;63;3;;25.06.2017
21,1;26;17;0,8;67;7;;26.06.2017
18,1;25;11;;64;4;;27.06.2017
19,6;26;15;12,3;73;7;;28.06.2017
18,5;22;16;;58;7;;29.06.2017
22,2;31;13;;55;4;;30.06.2017
20,8;29;17;2,7;85;7;;01.07.2017
20,2;25,5;15;;58;2;;02.07.2017
24,4;31;15;;58;10;;03.07.2017
22;31;18;4,2;60;17;;04.07.2017
22,6;27,5;17;;40;14;;05.07.2017
17;27;15,5;16,5;90;5;;06.07.2017
16,8;23;10;0;60;9;;07.07.2017
16,4;21;12;1;86;3;;08.07.2017
15,3;23;8;2,2;58;8;;09.07.2017
17,3;24;10;0,2;61;5;;10.07.2017
16,4;24;12;;71;2;;11.07.2017
16,6;24;8;;48;3;;12.07.2017
18,2;24;14;;76;5;;13.07.2017
19,8;25;14,5;10;61;4;;14.07.2017
20;27;13;0,1;53;7;;15.07.2017
22,9;31;17;0,2;67;8;;16.07.2017
21,5;28;16;0;75;3;;17.07.2017
17,1;28;13;3,5;82;11;;18.07.2017
15,7;21;10;;58;3;;19.07.2017
14,8;20;11,5;0,1;86;3;;20.07.2017
16,7;23;8;0,2;63;2;;21.07.2017
17,5;25;9;;50;5;;22.07.2017
20,4;26;14;;65;3;;23.07.2017
20,4;29;13;0,6;53;8;;24.07.2017
22,3;30;13;;57;4;;25.07.2017
23;31;17;2,4;54;3;;26.07.2017
20,2;26;17,9;;80;4;;27.07.2017
21,1;28;13,5;1;85;4;;28.07.2017
20,9;28;16;;90;3;;29.07.2017
20,9;28;16,5;5,6;76;3;;30.07.2017
19,3;25;14;;68;8;;31.07.2017
19,1;26;11;;54;4;;01.08.2017
18,6;26;13,5;;64;5;;02.08.2017
19;24,5;14;;55;7;;03.08.2017
22,1;30;12;;50;3;;04.08.2017
23,5;32;14;;55;4;;05.08.2017
26,1;35;17;;51;5;;06.08.2017
26,3;35;18;;48;9;;07.08.2017
26;34;19;;63;6;;08.08.2017
26,4;34;19;0;47;2;;09.08.2017
25,2;34;20;;51;2;;10.08.2017
25,1;32,5;19;;52;10;;11.08.2017
16,4;28;14;21,5;92;3;;12.08.2017
16,8;23;12,5;;85;6;;13.08.2017
21,5;30;14,5;;60;6;;14.08.2017
24,3;33;16;;59;5;;15.08.2017
25,7;34;17;;59;6;;16.08.2017
26,4;33;19;;49;5;;17.08.2017
17,8;32,5;16;0;76;5;;18.08.2017
18;24;12;;68;3;;19.08.2017
18,1;26;11;;57;2;;20.08.2017
20,4;30;13;;55;3;;21.08.2017
22;32;15;;61;2;;22.08.2017
22,9;32;15;;63;4;;23.08.2017
23,2;32;15;;46;6;;24.08.2017
20,1;30;16,5;1,2;81;4;;25.08.2017
15,9;23;12;1;79;5;;26.08.2017
13,6;20;10;;83;7;;27.08.2017
13,6;19;11;0;90;6;;28.08.2017
15,3;22;10;;58;6;;29.08.2017
17,7;28;9;;47;5;;30.08.2017
19,6;28,5;14,5;2,4;84;3;;31.08.2017
21,8;30;15;;84;3;;01.09.2017
17;29;14;;74;5;;02.09.2017
14,8;21;10;;87;3;;03.09.2017
15,4;25;7;;58;10;;04.09.2017
17,6;29;8;;60;4;;05.09.2017
18,5;28;11;;61;3;;06.09.2017
16;27;12;;79;5;;07.09.2017
14,1;20;11;13;94;4;;08.09.2017
13,1;16;12;24,5;95;3;;09.09.2017
11,8;14;10;7;91;7;;10.09.2017
14,3;17;11;29;92;3;;11.09.2017
15;18;12;;81;11;;12.09.2017
14,5;22;9;;72;3;;13.09.2017
16,2;25,2;7;;49;5;;14.09.2017
20,1;26;15,6;0,2;74;8;;15.09.2017
19,9;26;12;;58;7;;16.09.2017
16,9;26;12;1,6;89;3;;17.09.2017
14,9;19;12;2;90;8;;18.09.2017
19;25;13,5;;58;19;;19.09.2017
13,6;24;10;2,5;55;6;;20.09.2017
15,2;21,9;11;;59;2;;21.09.2017
15,3;19;12,5;4;95;8;;22.09.2017
14,6;19;10;;64;8;;23.09.2017
11,4;18;7;;82;6;;24.09.2017
13;17;10;22,5;94;6;;25.09.2017
13,1;17;12;13;95;3;;26.09.2017
12,3;13,5;11;4;95;4;;27.09.2017
13,9;15,9;11,5;5;84;4;;28.09.2017
12,9;15;11;7;95;2;;29.09.2017
13;17;10;;95;3;;30.09.2017
14,3;21;8;;90;4;;01.10.2017
11,9;17;7;;66;6;;02.10.2017
10;16;6;;74;5;;03.10.2017
9,9;16;4;;58;8;;04.10.2017
9,6;15,2;5,3;;47;5;;05.10.2017
8,8;16;3,2;;72;7;;06.10.2017
8,4;17;2;;73;8;;07.10.2017
10,3;17;5;1;62;8;;08.10.2017
12,4;14;10;0,5;89;5;;09.10.2017
11,1;14;9;2;74;5;;10.10.2017
10;11,2;8;1,2;78;25;;11.10.2017
7,8;11,5;5,3;0,2;76;5;;12.10.2017
6,8;12;2;0,5;87;6;;13.10.2017
8,1;10;6;0,2;84;6;;14.10.2017
8,5;13;5;0,5;75;5;;15.10.2017
10,8;13;8;2;87;7;;16.10.2017
14,4;19;11;2,5;81;6;;17.10.2017
11,9;18;9;0;75;9;;18.10.2017
10,5;14,6;6,1;;77;6;;19.10.2017
14,4;17,7;12,6;;87;8;;20.10.2017
14,6;23;6,3;;95;3;;21.10.2017
13,9;22;7;;79;5;;22.10.2017
12;23;5;;95;3;;23.10.2017
12,3;22;7;;94;6;;24.10.2017
9,7;19;6;;95;2;;25.10.2017
10;13,6;8,5;1,3;84;3;;26.10.2017
9,1;12;8;1;94;3;;27.10.2017
8,3;9,4;7;3,5;94;3;;28.10.2017
4,4;8;3;5,5;95;3;;29.10.2017
6;10;4;;96;5;;30.10.2017
11;14;7;3,5;88;10;;31.10.2017
9,9;13;9;5,5;93;3;;01.11.2017
6,2;12;4;6;82;5;;02.11.2017
5,9;7;4;16;92;20;;03.11.2017
3,8;6;3;4,5;83;19;;04.11.2017
2,5;6;0;0;74;14;;05.11.2017
4,9;8;1;0,5;92;7;;06.11.2017
8,4;12;6;10,5;85;10;;07.11.2017
8,4;10;6;0,2;91;8;;08.11.2017
7,6;11,8;7;;88;3;;09.11.2017
4,9;14;-1;;62;6;;10.11.2017
3;8;-1;;95;6;;11.11.2017
5,1;7;1;;94;6;;12.11.2017
5,3;7;3;;88;12;;13.11.2017
6,6;8;5;;90;7;;14.11.2017
7,1;9;6;4;91;3;;15.11.2017
5,3;7;2;6;90;5;;16.11.2017
2,4;6;0;10;89;10;;17.11.2017
5,5;9;1;4,5;92;8;;18.11.2017
3,3;8;2;;89;5;;19.11.2017
2,3;7;-2;;75;3;;20.11.2017
1,5;6;-2;;92;2;;21.11.2017
3;4,5;0;2,5;91;5;;22.11.2017
2,1;4,5;0;6,5;94;1;;23.11.2017
2,8;5;1,4;;78;6;;24.11.2017
1,6;3;-0,2;3,2;91;10;;25.11.2017
1,6;3;0;1;90;5;;26.11.2017
2,1;4;0;2,5;91;3;;27.11.2017
4,6;9;2;0,5;96;7;;28.11.2017
2,2;7;-2;;95;4;;29.11.2017
1,7;1,7;7,8;;75;4;;30.11.2017
3,3;6;0,2;9;95;4;;01.12.2017
1,3;5;0;2,5;94;5;;02.12.2017
-1,1;2;-4;;95;5;;03.12.2017
-0,4;2;-3;;95;4;;04.12.2017
0,9;3;-1;0,5;95;7;;05.12.2017
2,5;4;1;2,5;84;8;;06.12.2017
1,6;4;0,3;2,5;83;6;;07.12.2017
-2,3;0;-6;10,2;95;2;;08.12.2017
-0,7;0;-2,3;2,2;90;4;;09.12.2017
0,9;1;-1;1,8;93;10;;10.12.2017
3,1;4;0;12;94;13;;11.12.2017
3,1;5;2;2;90;14;;12.12.2017
4,2;8;0;;74;15;;13.12.2017
1,2;5;-0,5;9;94;3;;14.12.2017
-1,5;-0,1;-3;6;93;7;;15.12.2017
3,5;7;-3;;83;10;;16.12.2017
10,5;13;4;;69;11;;17.12.2017
2,6;12;1;8,5;93;9;;18.12.2017
2,1;5;-1;;92;9;;19.12.2017
4;8;-1;0,9;91;5;;20.12.2017
1,4;7;-1;19;96;3;;21.12.2017
-1,7;0,7;-6;;95;3;;22.12.2017
-1,4;0;-3;;94;7;;23.12.2017
-2,4;-1;-4;1,5;90;9;;24.12.2017
-2,5;-1;-4;2,7;92;8;;25.12.2017
-1,5;-1;-3;0,5;92;9;;26.12.2017
